,name,sku,price
713,"Distributor Point,  Bremi, Cast Iron Distributors, All 356",616-602-226-01,9.99
714,"Distributor Point, NOS,  Bosch ,  Porsche 356 ' 60 - ' 65",616-602-226-02,14.99
715,"Festoon Bulb 6 Volt / 5 Watt,Interior Light,German,Porsche 356A, 356B ",900-631-005-90,1.75
716,"Festoon Interior Light Bulb, 6Volt- 15Watt, German ",900-631-006-90,2.35
717,"Festoon Light Bulb 12Volt-5Watt,  35mm ,Interior Light,German, 356, 911,",N-017-725-2,1.75
718,"Festoon Light Bulb 12Volt-5Watt,Interior Light,German, 356, 911,",900-631-105-90,1.75
719,"Festoon Light Bulb 6Volt-10 Watt,Interior,German,Porsche 356B, 356C",900-631-017-90,2.35
720,"Fog Lamp Light Bulb,German 6V/35W,Porsche 356B & 356C",900-631-012-90,8.99
721,"Foot Pump Windshield Washer, 356A, 356B, 356C",644-628-073-06,29.99
722,"Fuse Inline holder,W/ 8Amp Fuse, German, Porsche 356,911,912 ",644-612-813-01,4.99
723,"Ground Strap To Transmission 280mm 356B/C ,911,912,4 Gauge",999-611-918-20,10.99
724,"H4 Headlight Bulb 12v, 60/55W P43t, German, 356, 911, 912, 944, 924",900-631-201-90,5.99
725,"H4 Headlight Bulb,12 Volt- 100/90W,German,Porsche 356A, 356B, 356C ",900-631-219-90,9.99
726,"Headlight Beam, H4 Halogen,356B/C, 911, 912, 914, '65-'76",644-631-106-30,24.99
727,"Headlight Bulb Euro Headlights,12 Volt  45/40W,German,Porsche 356A & 356B ",900-631-109-90,7.99
728,"Headlight Bulb Euro Headlights,6 Volt  45/40W,German,Porsche 356A & 356B ",900-631-009-90,7.99
729,"License & Tail Lamp Light Bulb,12 V- 5W,German,Porsche 356B &  356C",900-631-104-90,2.45
730,"License Plate Light Bulb 12 Volt- 15W, Porsche 356A, 356B, 356C ",900-631-010-90,1.75
731,"Lid Washer Tank W/Socket & Hose,356B,356C",644-628-721-07,17.99
732,"Light Bulb 12 Volt-15Watt, Single, German Made",900-631-117-90,1.85
733,"Light Bulb 12 Volt/ 2 Watt,German,Porsche 356A, 356B,356C",695-631-019-90,2.50
734,"Light Bulb 12 Volt/18W,Porsche 356 Turn Signals & Stop Light,German",900-631-107-90,3.35
735,"Light Bulb 12 Volt/21W,Porsche 356 Turn Signals & Stop Light,BA15s,German",900-631-177-90,1.99
736,"Light Bulb 12Volt- 25W, German, Back Up Light, Porsche 356A, 356B, 356C",999-631-038-90,1.75
737,"Light Bulb 6V- 21W, German Porsche 356, Stop & Turn Signal ",900-631-011-90,1.51
738,"Light Bulb 6V-0,6 Watt Instrument Dash Bulb,Porsche 356,German",900-631-001-90,3.95
739,"Light Bulb 6V/1.2W Instrument Dash Bulb,Porsche 356,German",900-631-002-90,2.25
740,"Light Bulb License-Tail light & Back Up, 6V- 10 W,Porsche 356A,German",900-631-014-90,1.99
741,"Light Bulb, Amber 6 Volt/ 21W, Turn Signal Bulb, Porsche 356A/B",900-631-121-90,2.89
742,"Light Bulb, Amber, 12Volt- 21W, Turn Signal Bulb, Porsche 911 '98-'08",900-631-021-90,2.80
743,"Light Bulb, Halogen H1, 12Volt- 100 Watt, Porsche 356, 911, 912, 914",900-631-500-90,7.99
744,"Light Bulb, Halogen H1, 12Volt- 55 Watt, Porsche 356, 911, 912, 914",900-631-125-90,6.99
745,"Light Bulb,12 Volt-4Watt,German,Porsche 356B & 356C ",900-631-103-90,1.39
746,"Light Bulb,12V- 35W, German, Porsche 356 '60-'65",900-631-113-90,5.99
747,"Light Bulb,12V/21W,German,Porsche 356,911,912,BA15s",900-631-127-90,1.45
748,"Light Bulb,6V/4W,German,Porsche 356B & 356C Front Parking Lights",900-631-003-90,1.39
749,"Porsche 356A & 356B Voltage Regulator, New, 6 volt,356 Specs",616-603-203-00,189.99
750,"Porsche 356B & 356C Wiper Motor, New, No Core Needed",644-628-016-12,149.99
751,"Porsche 356B/C Bosch Distributor Cap,'60-'65",616-602-215-00,10.99
752,"Porsche 356B/C Bosch Ignition Rotor, 356B/C '60 - ' 65",616-602-221-01,12.99
753,"Porsche 356B/C, 911 & 912 Oil Temperature Sensor, 12v, VDO",901-641-632-00,59.99
754,"Porsche Coil, 12V, High Power, Bosch, New",644-602-109-00,49.99
755,"Porsche Generator 356A, 356B, 356C, Bosch Rebuilt, 6 volt",616-603-102-AX,419.99
756,"Porsche Headlight Assembly 356A, 356B, 356C  W/Clear Glass, New",644-62-014,64.99
757,"Porsche Headlight High/Low Beam, 7"" E4 Approved, Hella Made In Germany, Headlight H4 Conversion",644-631-101-31,49.99
758,"Porsche Ignition Switch, Bosch, 356A, 356B, 356C",644-613-101-06,139.99
759,"Porsche Spark Plug Wire Set BERU, New, All 356's & 912",616-609-052-10,29.99
760,"Sealed Beam, Wagner Halogen, 12 Volt, H6024, 60/40Watt,356,911,914",999-631-108-90,18.99
761,"Sealed Headlight Beam,  6Volt, Porsche 356A, 356B, 356C",644-631-105-30,23.99
762,"Side Marker Light Bulb 6 Volt/ 2 Watt,German,Porsche 356 ",644-631-019-90,2.65
763,"Spark Plug Bosch German,W6B,356A.356B,356C,912",W6B-BoschPlug,9.99
764,"Speedometer Cable,Gemo German,356A,356B,356C",644-741-111-00,25.99
765,"Tail Lamp & License Bulb,6Volt/5Watt,German,Porsche 356A,356B",900-631-004-90,2.25
766,"Tail Light Lens,Amber/Red Euro,Left,356A,356B,356C",644-631-421-10,16.99
767,"Tail Light Lens,Amber/Red,Euro,Right,356A,356B,356C",644-631-422-10,16.99
768,"Tail Light Lens,Teardrop Red,Left,356A,356B,356C",644-631-421-00,10.99
769,"Tail Light Lens,Teardrop Red,Right,356A,356B,356C",644-631-422-00,10.99
770,"Turn Signal Lamp Light Bulb 6 Volt-21/5W ,Porsche 356A,356B,German ",999-631-127-90,1.75
771,"Turn Signals & Stop Light Light Bulb 6  Volt/18W,Porsche 356A,356B ,German",900-631-007-90,2.59
772,"U.S. Teardrop Tail Light Assembly, Red, Set, Porsche 356AT2,356B,356C",644-631-403-04-00,99.99
773,Valve 'T' Distributor Hose For Windshield Washer,644-628-746-00,3.99
774,"Washer Reservoir Bag, Porsche 356A 1950-1959",644-628-720-00,79.99
775,"Windshield Washer Container,356BT6 & 356C",PCG-628-720-07,75.99
776,"Windshield Washer Hose,3000mm, 356A, 356B, 356C ",644-628-901-10,19.99
777,"Windshield Washer Jet Complete,356,911,912,914",914-628-203-10,19.99
778,"Bosch Coil, 6 Volt",616-602-108-00,79.99
779,"Voltage Regulator,12 volt Porsche 356A,  356B, 356C, O.E. Specs.",616-603-202-01,189.99
780,"Barrel Bolt & Nut Complete, 'Large Hex Head', Complete ",644-211-755-00,11.99
781,"Barrel Bolt & Nut Complete, 'Small Nubhead', Complete ",644-211-755-01,11.99
782,"Barrel Nut Kit, Heater Cable,6 Piece Kit, Porsche 356, 356A, 356B, 356C ",644-211-755-06,55.99
783,"Butterfly Lever & Barrel Screw and Nut Kit, Porsche 356A, 356B, 356C ",644-211-760-65,79.99
784,"Butterfly Lever, Heater Flap Box Control Unit, Each, Pre-A, 356A, 356B, 356C ",644-211-760-01,24.99
785,"Butterfly Lever, Heater Flap Box Control Unit, Pair, 356A, 356B, 356C ",644-211-760-00,54.99
786,"Exhaust Muffler ,Porsche 356A '55-'59, OEM Dansk",616-111-010-00,447.99
787,"Exhaust Muffler, Porche 356B & 356C, Sporty Sound,W/Dual Tail Pipes",620-603-100,629.99
788,"Exhaust Muffler, Porsche 356A,356B,356C, Straight  Dual Tail Pipes",616-54-103OE,599.99
789,"Exhaust Muffler, Porsche 356B, 356C, 912 '65-'69  4cyl, Dansk",616-111-010-05,599.99
790,"Exhaust Muffler,Dansk,Stainless Steel, Porsche 356B, 356C, 912 '65-'70",616-111-010-05SS,"1,039.99"
791,"Exhaust, 356B & 356C Sport W/Straight Tail Pipes in Carrera style,Deep sporty sound",616-54-103,649.99
792,"Heat Exchanger Porsche 356A ,356B,356C Dansk, for USA Heat Exchangers,Left Side",644-211-003-00,378.99
793,"Heat Exchanger Porsche 356A ,356B,356C Dansk, for USA Heat Exchangers,Right Side",644-211-004-00,378.99
794,"Heater Hose, Porsche 356A, 356B & 356C , Pair, 3 Ply, German",644-211-921-05,19.99
795,"Porsche 356B & 356C, Exhaust Muffler/Silencer,Dansk,W/Twin 45mm Tail Pipes & Clamps",620-610-300,649.99
796,"Porsche 356BT6 Euro & 356C Euro Version Tail Pipe Kit, Dansk, 356B Super 90, C, SC",616-111-007-00,129.99
797,"Porsche Exhaust Pipe Tip/Trim, Stainless Steel, Dansk Quality, 356B & 356C '60-'65",644-111-548-00,36.99
798,"Porsche Exhaust,Euro Model 356B, 356C, 912 '65-'69, Dansk",616-111-016-05,469.99
799,"Porsche Heat Exchanger Gasket, Made In Germany, 356A,356B,356C,911,912",616-111-291-00,3.99
800,"Porsche Heater Control Box, 356B & 356C, Dansk OEM,Porsche 356 '60-'65,Left Side",644-211-025-05,164.99
801,"Porsche Heater Control Box, 356B & 356C, Dansk OEM,Porsche 356 '60-'65,Right Side",644-211-026-05,164.99
802,"Porsche Heater Exchange J-Tube Primered, 356A, 356B, 356C, Left Side",Heater-JTube-L,99.99
803,"Porsche Heater Exchange J-Tube Primered, 356A, 356B, 356C, Right Side",Heater-JTube-R,99.99
804,"Heater Cable Rubber Boot, German, All 356A, 356B, 356C",356-24-408,2.99
805,"Boot Cover, 356B/C Cabriolet",356D-9502,699.99
806,"Convertible Top, 356B, Choose Color & Style",356D-3004,"1,300.00"
807,"Tonneau Cover, All 356B/C, Choose Your Car",356D-1007,"1,199.99"
808,"Top Bow Wood, Front, 356A/B/C Cabriolet",356D-0100,765.99
809,"Top Bow Wood, Rear, 356B/C Cabriolet",356D-5502,425.99
810,"356 ""Hella"", NOS, German, Head Light Bucket Assembly",644-62-014-Hella,299.99
811,"356 Headlight Hoods, Stainless Steel, Pr, All 356",356_Headlight_Hoods,24.99
812,"356 Reverse Light Lens, Hella, Amber, All 356's",644-631-641-05A,25.99
813,"356 Reverse Light Lens, Hella, Red, All 356's",644-631-641-05R,25.99
814,"Bottom Plate For Door , Driver Right Side, Porsche 356A - 356B up to-'63",644-501-002-05,99.99
815,"Bottom Repair Plate For Door, Driver Left Side, Porsche 356A - 356B up to-'63",644-501-001-05,99.99
816,"Bumper Bracket Set, Front. Fits 356B & C.",644-505-131-05,59.99
817,"Bumper Bracket Set, Rear. Fits 356B & C.",644-505-231-05,58.99
818,"Bumper, Front Blade Only. Fits 356T6B & C.",644-505-010-05,650.00
819,"Bumper, Rear,  Blade only, 356T6B & C",644-505-020-05,650.00
820,"Cross Member, Front, Porsche 356A, 356B, 356C ",644-501-441-06,84.99
821,"Deco, Front Bumper, Complete W/Insert, Beading & Hardware, Fits 356B, 356C",356D-64450504107,79.99
822,"Exhaust Funnel, New, 356B & C",644-505-037-06,29.99
823,"Ground Strap To Transmission 280mm 356B/C ,911,912,4 Gauge",999-611-918-20,10.99
824,"Headlight Beam, H4 Halogen,356B/C, 911, 912, 914, '65-'76",644-631-106-30,24.99
825,"Headlight Glass,Symmetrical,356A,356B,356C",644-631-111-00,19.99
826,"Horn Grille Left Side Above Bumper, 356B & 356C",644-559-045-05,29.99
827,"Insert, Rear Bumper Deco. Fits 356B & C.",644-505-413-05,21.00
828,"Jack Receiver Bracket, 356A & 356B T5 -'62, L or R",644-501-045-00,69.99
829,"Ponto Mirror, Porsche 356BT6, Left or Right, New ",644-731-003-00,39.99
830,"Porsche 356 A & B Wiper Arm & Blade Kit,356A & B 59-61",356AB_WiperArms,94.99
831,"Porsche 356, 911, 912, 914, Hub Cap Clip & Rivet, Huff German, One Wheel",356-68-119,14.99
832,"Porsche 356A & B Super 90 Hub Cap With No Crest, Triple Chrome, New",356D-356BHubCap,34.99
833,"Porsche 356A, 356B, 356C, Fender Repair Section Behind Fender, All 356's",644-503-033-00,69.99
834,Porsche 356B & 356C Battery Box  Left Side Sidewall,644-501-033-06,169.99
835,Porsche 356B & 356C Battery Box Floor Sheet Metal Pan,644-501-037-06,84.99
836,"Porsche 356B & 356C Battery Bracket Kit, New",644-501-037-07,24.99
837,"Porsche 356B & 356C Bumper Molding Complete, W/Bumper to Molding Gasket Rear Bumper",644-505-043-07,99.99
838,"Porsche 356B Battery Box Floor Sheet Metal, New",695-501-037-05,96.99
839,Porsche 356B Battery Box Side Panel & Bumper Bracket Mount,644-501-033-05,64.99
840,Porsche 356B Luggage Compartment Front BulkHead Sheet Metal Panel,644-501-031-05,159.99
841,Porsche 356BT6 & 356C Luggage Compartment Front BulkHead Sheet Metal Panel,644-501-031-06,159.99
842,"Porsche 356BT6 Rear Battery Box Wall, 2 Piece",644-501-032-05,159.99
843,"Porsche Bumper Deco, Front, 356B & 356C, Complete W/ Bumper To Molding Gasket, Dansk",644-505-041-07,99.99
844,"Porsche Bumper Guard, Dansk, Rear  Right, W/Head Piece, 356B & 356C",644-505-304-15,212.50
845,"Porsche Bumper Guard, Dansk, Rear Left W/Head Piece, 356B & 356C",644-505-303-15,212.50
846,"Porsche Emblem ""1600 Super"" 356A & 356B T5",644-559-311-01,61.99
847,"Porsche Headlight Assembly 356A, 356B, 356C  W/Clear Glass, New",644-62-014,64.99
848,"Porsche Headlight Assembly Seal to Fender, All 356's",616-631-115-00,4.99
849,"Porsche Headlight Assembly Springs, All 356, Set of 8",644-631-122-31,9.99
850,"Porsche Headlight Assembly, Asymmetrical Glass, 356A, 356B, 356C",644-631-101-07,74.99
851,"Porsche Headlight Bucket, Dansk, W/No Tabs, fits Left Or Right, 356A, 356B, 356C",644-631-151-00,69.99
852,Porsche Hood Seal Luggage Compartment At Cowl,901-511-901-02,75.99
853,"Porsche Horn Grille Right Side Above Bumper, 356B & 356C",644-559-046-05,29.99
854,"Porsche Horn Grille, Left, Below Bumper, 356B & 356C",644-559-047-05,29.99
855,"Porsche Horn Grille, Right, Below Bumper, 356B & 356C",644-559-048-05,29.99
856,"Porsche Lower Rear Panel W/Louvers & Holes For Exhaust Pipe,356B &356C Carrera, 356's '59-'65",644-54-104,749.99
857,"Porsche Rocker Reinforcement Plate Dansk Denmark, 356B T6 and 356C,Left Front or Right Rear",644-501-261-06,28.99
858,"Porsche Strap Windshield Washer Fluid Reservoir & Fuse Cover, 356B, 356C",644-628-091-00,19.99
859,"Porsche Turn Signal Assembly W/Clear Lens, Left Front 356B & 356C",644-631-401-05,199.99
860,"Porsche Turn Signal Light Lens Seal,'Beehive', 356B & 356C",644-631-413-01,9.99
861,"Reflector, ""ULO"" Made In Germany, 356 & 356A '50-'59",644-731-501-00,49.99
862,"Rocker Panel, Dansk, 356A, 356B, 356C, Right Side",644-503-042-00,139.99
863,"Rocker Panel,Dansk,356A,356B,356C,Left Side",644-503-041-00,139.99
864,"Rubber Mount. Rear Bumper, 356B & C",644-505-245-05,4.00
865,"Seal Tear Drop Tail Light Assembly,356A,356B,356C",644-631-491-01,9.99
866,"Seal,Durant Mirror Base Gasket,356BT6,356C,911,912",901-731-129-00,9.99
867,"Sealed Headlight Beam,  6Volt, Porsche 356A, 356B, 356C",644-631-105-30,23.99
868,"Side View Mirror ""Aero"",356, 356A, 356BT5,Left",644-731-002-00,49.99
869,"Spacer Tube, Rear Bumper, 356B & C",644-505-243-05,4.00
870,"Support Plate, Rear Bumper, 356B & C",644-505-411-05,4.00
871,"Tail Light Assembly Set,Euro,Amber/Red,Set,All 356",644-631-434-10EU,99.99
872,"Tail Light Lens,Amber/Red Euro,Left,356A,356B,356C",644-631-421-10,16.99
873,"Tail Light Lens,Amber/Red,Euro,Right,356A,356B,356C",644-631-422-10,16.99
874,"Tail Light Lens,Teardrop Red,Left,356A,356B,356C",644-631-421-00,10.99
875,"Tail Light Lens,Teardrop Red,Right,356A,356B,356C",644-631-422-00,10.99
876,"U.S. Teardrop Tail Light Assembly, Red, Set, Porsche 356AT2,356B,356C",644-631-403-04-00,99.99
877,"Windshield Washer Jet Complete,356,911,912,914",914-628-203-10,19.99
878,"Wing Closing Panel, Left Front Attachment Panel, 356A,  356B, 356C ",644-502-017-00,99.99
879,"Porsche 356, Hub Cap Clip & Rivets Kit, All 356's, 5 Wheels",356_Hub_Cap_Rivet_Set,79.99
880,"Fuel Door Release Cable, 356BT6, 356C, Gemo Made In Germany ",644-511-091-01,9.99
881,"Fuel Sending Unit 356BT6 & 356C, Dansk",644-201-801-07,51.99
882,"Fuel Sending Unit,356BT6 Coupe & Cabriolet,Bottom Mount",644-201-801-20A,169.99
883,"Porsche  Gasket Fuel Sending Unit or Oil Level Sender Gasket, NBR Rubber, All Car",914-201-891-00,4.75
884,"Porsche Fuel Filler Connection Hose, 356, 911, 912",911-201-515-00,30.75
885,"Porsche Fuel Tank Cap Guard, 356B,356C,911,912",911-201-279-01,9.25
886,"Porsche Fuel Tank Cap, 356B T6, 356C, 911 & 912",901-201-271-00,22.99
887,"Porsche Fuel Tank, Dansk Quality, Fits 356A '50-'60 & 356 BT-5",644-201-010-00,429.99
888,"Porsche Gas Cap,  W/ Gasket for 356 Pre-A, 356A, and 356B T5, ""Blau"" Made In Austria",644-201-270-00,59.99
889,"Porsche Gas/Fuel Tank, Dansk OEM Factory Quality, Porsche 356BT6 & 356C",644-201-001-07,460.00
890,"Shift Knob, Porsche 356B, 356C 1960-1965, and 911/912 1965-'66, Mirror Finish",695-424-191-00,49.99
891,"Backrest Rebuilt Kit, All 356 & 911 '65-'73, Pair",356D-4037,214.99
892,"Carpet Set Suppliment, W/Out Mat, 356 D Convertible & 356B Roadster",356D-4149,425.99
893,"Carpet Set Suppliment, W/Out Mat, 356B",356D-4209,425.99
894,"Carpet Set, Squareweave, 356B Choose Color & Style",356D-4200,899.99
895,"Clip Door Weather Strip, All 356, Set of 8",644-531-002-00,10.99
896,"Dash Cover, Leather, All 356",356D-3102,175.99
897,"Door & Rear Qrtr. Panel Kit,356B Cabriolet, Leather, L&R,",356D-5123,"1,199.99"
898,"Door Panel Kit, 356A & 356B Convertible D, Leather, L&R,",356D-0438,699.99
899,"Door Rear Qrtr.Panel & Rear Wall Kit,356B Karmann Hardtop ""Notchback"", Leather",356D-5164,"1,499.99"
900,"Foam Pad, 356B/C , 911 & 912,'s '64-'73 Seats, Front Backrest Cushion",356D-5138,221.99
901,"Foam Pad, 356B/C, 911 & 912's  '63-'73, Seats, Front Bottom Cushion",356D-5139,221.99
902,"Garnish Rail Covers, 356A/B/C Coupe & Cabs. & 356B T5/T6,",356D-3106,79.99
903,"Garnish Rail Covers, Speedster and Conv. D, 2pcs.",356D-3126,63.99
904,"Grommet, Steering Column Lower Part, All 356A, 356B, 356C.",644-347-931-00,5.99
905,"Head, Rear View Mirror ,356BT6 & 356C, 911 & 912 from ' 65 - ' 67,Break-Away,Coupe, Day/Night",644-731-101-00,19.99
906,"Headliner, Perforated Vinyl, 356B/C, Choose Color",356D-1790,359.99
907,"Horn Ring Deluxe,Steering Wheel,Chrome,356B,356C",644-347-085-05,549.99
908,"Inside Door Handle,356AT2,356B,356C,Triple Chrome",644-531-611-02,23.99
909,"Porsche Escutcheon Window/Door, Made In Germany, Black, Pre-A & 356A '50-'59",644-552-891-00BK,7.99
910,"Porsche Escutcheon Window/Door, Made In Germany, Ivory, Pre-A & 356A '50-'59",644-552-891-00,6.99
911,"Porsche Horn Contact Button, 356, 911, 914",914-347-831-00,26.99
912,"Porsche Window Winder Handle, Left Or Right, Porsche 356B, 356C",644-542-470-01,31.99
913,"Rear view Mirror,Break-Away,Chrome,Day/Night,Porsche 356BT6",644-731-101-06,39.99
914,"Rubber Mat Set, 356A Convertible 'D' & Roadster,OEM Quality",356D-3207,669.99
915,"Rubber Mat Set, 356B T5 Model",356B-3210,662.99
916,"Seat Upholster Kit Rear Seats, Individual Seats,Choose Color, 356B/C",356D-3028,452.99
917,"Seat Upholster Kit, Door, Rear Qrtr. & Rear Wall. 356B",356D-7303,"1,499.99"
918,"Seat Upholster Kit, Front Seats, 356A/B/C, Leather, Choose Color",356D-3027,"1,009.99"
919,"Spring, Door Handle Spring 356A, 356B, 356C",644-542-473-00,2.50
920,"Flexible Disc Steering Coupler, German Febi, Porsche 356A & 356B",644-347-201-02,19.99
921,"Porsche 356A, 356B, 356C, Grommet Regulator, Set, New",644-603-051-00,4.99
922,"Porsche Door Handle Seal, Small End, 356A, 356B, 356C",644-531-632-00,5.99
923,"Porsche Door Seal Front Upper Left, 356A, 356B, 356C",644-531-923-00,69.99
924,"Porsche Door Seal Front Upper Right, 356A, 356B, 356C",644-531-924-00,76.99
925,"Porsche Door Seal To Body For Cabriolet, Speedster, Convertible D,& Roadster",644-531-911-22,25.99
926,"Porsche Door Seal, Front & Rear Trailing Edge, 356A, 356B, 356C",644-531-901-00,10.50
927,"Porsche Door Seal, Front, Leading Edge, 356A T2, 356B, and 356C",644-531-903-00,14.99
928,"Porsche Door Window Seal, Cabriolet Top, 3 Piece, 356A,356B,356C",644-542-095-20,22.99
929,"Porsche Engine Compartment Seal, 356B & 356C",616-106-897-00,14.99
930,"Porsche Headlight Assembly Seal to Fender, All 356's",616-631-115-00,4.99
931,"Porsche Seal Quarter Window Left Inner, 356A,356B,356C",644-543-903-00,27.99
932,"Porsche Seal Quarter Window Right Inner, 356A,356B,356C",644-543-904-00,57.99
933,"Porsche Seal, Vent Wing Window, Left Side 356A, 356B, 356C Cabriolet and Karmann Hardtop",644-542-931-26,89.75
934,"Porsche Seal, Vent Wing Window, Left Side 356B &356C Coupe",644-542-931-03,59.99
935,"Porsche Seal, Vent Wing Window, Right Side 356B &356C Coupe",644-542-932-03,0.00
936,"Porsche Seal, Vent Wing Window, Right Side, 356A, 356B, 356C Cabriolet and Karmann Hardtop",644-542-932-26,89.75
937,"Porsche Trunk Seal, 356A, 356B, 356C",644-511-901-06,28.99
938,"Porsche Turn Signal Assembly W/Clear Lens, Left Front 356B & 356C",644-631-401-05,199.99
939,"Porsche Vent Wing Post Seal, L/R, 356B/C Coupe or Cabriolet",644-542-933-02,5.85
940,"Rubber Seal Kit Complete, All 356, New Paint Job,",356D-3689,"1,499.99"
941,"Seal Engine Grille, 356B &356C",356-4063,32.99
942,"Seal Rear Window, 356B T6 & 356C",644-545-901-06,87.75
943,"Seal Windshield, 356B/C Reutter Body & Cabriolet",356D-3683,122.99
944,"Seal, Around Rear Quarter Window Frame, L or R, 356A,356B,356C",644-543-905-00,7.99
945,"Seal, Door Ledge Rear, 356A/B/C",356D-4057,12.99
946,"Seal, Door, L or R, Pre-356 & 356A/B/C",356D-4059,69.99
947,"Seal, Engine Shroud, All 356's",356D-4053,49.99
948,"Seal, For The Door Leading Edge, 356A/B/C",356D-4058,19.99
949,"Seal, Left Side Door, Top, Door & Window, 356A/B/C Cabriolet",356D-3692,64.99
950,"Seal, Rear Window, 356A & 356B T5 Coupe",644-545-901-00,72.99
951,"Seal, Right Side, Top, Door & Window, 356A/B/C Cabriolet",356D-3693,64.99
952,"Seal, Windshield, 356A, 356B, 356C, Karmann Body & Coupe",644-541-901-00,93.99
953,"Windshield Seal, Top To Windshield, 356A/B Convertible D",356D-3634,504.99
954,"Windshield Seal, Top To Windshield, 356A/B/C Cabriolet",356D-3635,54.99
955,"Axle Boot Solid W/Clamps & Screws, Porsche 356A, 356B, 356C",644-34-191-00,12.99
956,"Axle Wheel Oil Seal,Rear,356,356A,& 356B,German Elring",644-34-192,3.50
957,"Bushing,  Spring Plate Inner/outer Pre-A, 356A, 356B, 911, 912",644-333-131-00,6.99
958,"Clamp Stabilizer Bar, Pair, Porsche 356A, 356B, 356C ",644-41-605,44.99
959,"King Pin Set,Febi German,356A,356B,356C",695-341-992-00_Febi,62.99
960,"Koni Classic Series Shocks,Front Red,Porsche 356A,356B,356C",644-343-501-13,189.99
961,"Koni Shock Absorber,Rear,Classic Series,Porsche 356A, 356B, 356C",644-333-501-13,189.99
962,"Link Pin Kit,Febi German,Front Knuckle, All 356",695-341-993-00,84.99
963,"Oil Seal Kit, Front & Rear Axle,Elring German,356A & 356B ",644-34-192-414,12.99
964,Porsche 356 & 914 Front Outer Wheel Bearing,900-059-002-00,29.99
965,Porsche 356 Rear Outer Wheel Bearing,356D-RearOuterWheelBearing,29.99
966,"Porsche 356A Interior Grab Handle,Chrome",644-552-865-40,19.99
967,"Porsche 356A,356B,356C, Steering Box Access Cover Seal",644-504-921-00,23.99
968,"Porsche Differential Bearing  Housing Cover, All 356's",900-053-004-00,89.57
969,"Porsche Shock Absorber Bolt, Front, 356A, 356B, 356C.",644-41-511,9.99
970,"Porsche Shock Absorber,  KYB, Rear, 356A, 356B, 356C",644-333-501-13-KYB,49.99
971,"Porsche Shock Absorber, Front, Bilstein, Heavy Duty, 356A, 356B, 356C",644-343-501-13-Bilstein,228.99
972,"Porsche Shock Absorber, KYB, Front, 356A, 356B, 356C",644-343-501-13-KYB,49.99
973,"Split Axle Boot W/Clamps/Screws, Febi German, Porsche 356A,356B,356C",644-34-191-10,10.99
974,"Spring Plate Bushing Kit  Inner/outer Pre-A, 356A, 356B, 911, 912, 4 Piece",644-333-131-00KIT,19.99
975,"Stabilizer Clip, Porsche 356A, 356B, 356C ",644-41-606,5.99
976,"Steering Damper,BOGE/Sachs,Porsche 356A,356B,356C",644-347-501-00,28.99
977,"Sway Bar Fork-Clip & Bracket Kit, Porsche 356A, 356B, 356C",644-41-665,109.99
978,"Sway-Bar Fork & Clip  Porsche 356A, 356B, 356C, Complete Kit, New ",644-41-061KIT,84.99
979,"Tie Rod End Kit,German,Left/Right-Inner & Outer,356A,356B,356C,Complete",644-347-320-02,89.99
980,"Tie Rod End, Left Inner , Porsche 356A, 356B, 356C, German",644-347-321-02GR,24.99
981,"Tie Rod End, Outer Left or Right, Left Hand Thread,356A/B/C ,German",644-347-325-02,23.99
982,"Tie Rod End, Right Inner,Porsche 356A, 356B, 356C,German",644-347-322-02GR,24.99
983,"Torsion Bar Cover W/O Hole,OEM Quality,356B & 356C,Heavy Duty",644-333-151-02,49.99
984,"Torsion Bar Cover With Center Hole,356A & 356B",644-333-151-01,49.99
985,"Flexible Disc Steering Coupler, German Febi, Porsche 356A & 356B",644-347-201-02,19.99
986,"356 Steel Wheel Rivet Tool, All 356's, 911, 912",HubCap-Rivet-Tool,29.99
987,"Washer Container Kit, W/Cover Socket & Hose, 356BT6 & 356C",644-628-720-07,76.50
988,"Porsche 356B Super 90, 356C, and 912, 200mm Clutch Disc SACHS Euro",692-116-016-01,168.99
989,"Shift Knob, Porsche 356B, 356C 1960-1965, and 911/912 1965-'66, Mirror Finish",695-424-191-00,49.99
990," Brake Reservoir ATE German,Master Brake Cylinder, 356A & 356B ",356-42-091OE,19.99
991,"356 Tachometer Drive Cable,Gemo German, Porsche 356 Carrera ",644-741-311-00,49.99
992,"356C Steel Brake Line Kit,W/Caliper Pipes, 10 Piece Kit,356C '64-'65",BLK356C,110.49
993,"ATE Brake Reservoir Tank Kit OEM, Porsche 356A & 356B",356-42-091ATE,101.99
994,"Barrel Bolt & Nut Complete, 'Large Hex Head', Complete ",644-211-755-00,11.99
995,"Barrel Bolt & Nut Complete, 'Small Nubhead', Complete ",644-211-755-01,11.99
996,"Barrel Nut Kit, Heater Cable,6 Piece Kit, Porsche 356, 356A, 356B, 356C ",644-211-755-06,55.99
997,"Brake Hose Kit Porsche  356B, 356C, Front & Rear, DOT & SAE Approved",BHK356B-C,59.99
998,"Bulb Socket,Double Filament BA15d bulbs,Porsche 356,911,912",999-631-990-00,9.99
999,"Butterfly Lever & Barrel Screw and Nut Kit, Porsche 356A, 356B, 356C ",644-211-760-65,79.99
1000,"Butterfly Lever, Heater Flap Box Control Unit, Each, Pre-A, 356A, 356B, 356C ",644-211-760-01,24.99
