,name,sku,price
281,EMPI 9118 VW BUG CRANKSHAFT PULLEY BOLT CRANK EXTRA LONG,EMPI 9118,7.95
282,EMPI 9119 CHROME ALTERNATOR GENERATOR PULLEY NUT VW BUG,EMPI 9119,7.95
283,EMPI 9120 VW BUG GHIA ENGINE POWER PULLEY FAN V BELT,EMPI 9120,5.95
284,EMPI 9136 VW BUG BAJA ENGINE CHROME PULLEY BELT GUARD,EMPI 9136,18.95
285,Empi 9138 Vw Aluminum Clip On Valve Covers & Gaskets,EMPI 9138,37.95
286,EMPI 9139 VW BUG ENGINE ADJUSTABLE PUSHROD TUBE,EMPI 9139,9.50
287,EMPI 9151 VW BUG ENGINE FAN SHROUD PLUGS 50MM,EMPI 9151,5.95
288,Empi 9152 Vw Bug Engine Bolt On Aluminum Valve Covers,EMPI 9152,33.95
289,Empi 9191 Chrome 12v Alternator Generator Pulley Vw Bug,EMPI 9191,11.95
290,EMPI 9194 ENGINE ALTERNATOR GENERATOR STAND VW BUG BUS,EMPI 9194,24.95
291,EMPI 9195 FAN SHROUD AIR INTAKE SCREEN CHROME VW BUG,EMPI 9195,9.95
292,VW BUG BUG 12MM OIL FILLER BREATHER BOX HOSE N203741 5-FEET,N203741-5FEET,17.95
293,Empi 9384 Wiper Voltage Resistor 12 To 6 Volt Vw Bug,EMPI 9384,9.99
294,Empi 9432 Accu-fire Electronic Ignition Vw Bug 009,EMPI 9432,45.95
295,VW Beetle 36hp Crankshaft,MFC-CS111,199.00
296,EMPI 9457 LICENSE PLATE BRACKET & LIGHT,EMPI 9457,19.95
297,EMPI 9506 WHEEL ADAPTER 5 LUG TO 4 LUG,EMPI 9506,64.95
298,EMPI 9507 VW BUG SOLID TRANSAXLE TRANSMISSION STRAP MOUNT KIT,EMPI 9507,39.95
299,EMPI 9510 CHROME NUT STUD KIT 12MM 1.5 MAG,EMPI 9510,8.99
300,EMPI 9520 VW SYNCRO TRANSAXLE ADAPTER TRANSMISSION MOUNT,EMPI 9520,10.95
301,EMPI 98-7014 VW Bug Beetle Type 1 Shift Bracket Kit,EMPI 98-7014,14.95
302,EMPI 9528 VW BUG FRONT SOLID TRANSMISSION MOUNT,EMPI 9528,7.95
303,EMPI 9530 VW BUG BUGGY SOLID TRANSMISSION MOUNT,9530,35.95
304,EMPI 9535 CHROME LUG NUTS 1/2-20 VW WHEELS RIMS BUG,EMPI 9535,8.95
305,EMPI 9536 CHROME LUG NUTS 1/2-20 MAG WHEELS RIMS VW BUG,EMPI 9536,8.95
306,EMPI 9537 CHROME LUG NUTS M12-1.5 VW BUG RIMS WHEELS,EMPI 9537,8.95
307,EMPI 9538 CHROME LUG NUTS M12-1.5 MAG WHEELS RIM VW BUG,EMPI 9538,6.50
308,EMPI 9539 FRONT TRANSMISSION MOUNT URETHANE -72 VW BUG,EMPI 9539,12.50
309,EMPI 9545 CHROME TORSION BAR/SWING PLATE COVERS W/O HOLES VW BUG,EMPI 9545,14.99
310,EMPI 9564 WHEEL LUG BOLTS CHROME M12-1.5 X 15MM VW BUG,EMPI 9564,12.95
311,EMPI 9565 VW CHROME LUG BOLTS M12-1.5 20MM LONG,EMPI 9565,19.95
312,EMPI 9569 CHROME TORSION BAR/SWING PLATE COVERS W/ HOLES VW BUG,EMPI 9569,21.95
313,"Empi 9756 VW Door Stop Hardware Included, Pair",EMPI 9756,9.45
314,EMPI 98-1005 VW BUG 68-73 CAL-LOOK FRONT BUMPER BRACKETS PAIR,EMPI 98-1005,16.90
315,EMPI 98-1066 VW BUG BEETLE EURO TAIL LIGHT LENS 73-79,EMPI 98-1066,29.99
316,029-198-009A VW BUS TYPE 4 ENGINE GASKET SET 2.0L,029-198-009A,89.95
317,EMPI 9916 VW BUG TRANSMISSION AXLE STOCK SPLIT BOOT KIT,EMPI 9916,9.95
318,EMPI 9917 SWING AXLE TRANSMISSION SOLID BOOT KIT VW BUG,EMPI 9917,9.95
319,EMPI 9980 VW BUG SWING AXLE TRANSMISSION BOOT KIT BLUE,EMPI 9980,14.95
320,EMPI 5763 VW BUG GOLF ENGINE HEAD VALVE GUIDE INSTALLER TOOL 8MM,EMPI 5763,11.85
321,Empi 8693 Vw Bug Sand Seal Crankshaft Power,EMPI 8693,55.00
322,Empi 5748 Vw Bug Rear Axle Nut Removal Tool Wacker 36mm,EMPI 5748,11.99
323,FUEL PUMP FLANGE 1200CC-1600CC 1960-1974,113-127-303,4.95
324,FUEL PUMP PUSH ROD 1200CC-1600CC 1961-1970,113-127-307,2.99
325,FUEL PUMP PUSH ROD 1200CC-1600CC 1971-1974,113-127-307A,2.99
326,FUEL PUMP FLANGE GASKET 1200CC-1600CC 1961-1974,113-127-311,0.50
327,FUEL PUMP TO FLANGE GASKET 1200CC-1600CC 1961-1974,113-127-313,0.50
328,BARREL CONNECTOR FOR ACC CABLE AND HEATER CABLE,311-129-777,3.95
329,"BOOT, INTAKE MANIFOLD FOR DUAL PORT ENGINES - PAIR",113-129-729R,5.95
330,"CARBURETOR REBUILD KIT 28 PICT, 30 PICT, 34-PICT-3, 1960-1974 113-198-575",113-198-575,19.95
331,CARBURETOR REBUILD KIT 32/33 PICT TYPE 3 DUAL CARB. 1966-1967 311-198-573RK,311-198-573RK,25.95
332,CARBURETOR REBUILD KIT 32/34 PDSIT BUS 1700CC-1800CC 021-198-574B,021-198-574B,39.99
333,UNIVERSAL FUEL FILTER FITS 6 & 8MM FUEL HOSE SET OF 5,131-261-275,9.95
334,EMPI 3251 INTAKE MANIFOLD GASKETS,EMPI 3251,3.95
335,EMPI 43-0602 UNI-LINK KIT,EMPI 43-0602,10.95
336,CARBURETOR ADAPTOR FOR MOUNTING 30-31 PICT. TO 34 PICT MANIFOLD EMPI 98-1293-B,EMPI 98-1293-B,24.95
337,High Performance Vw Swingaxle Transmission For 1968 And Older Beetles,MFC-HP1-SWINGAXLE,1199.00
338,Freeway Flyer High Performance Swingaxle Vw Transmission,MFC-HP1-FFSWINGAXLE,1299.00
339,TAPERED TAIL PIPE TYPE 1 1967-1972,113-251-163T,45.95
340,TAIL PIPE TYPE 1 1967-1972,113-251-163C,22.99
341,MUFFLER MOUNTING KIT TYPE 1,111-298-009A,19.99
342,"HEAT EXCHANGER LEVER KIT, LEFT SIDE",043-298-147A,10.95
343,"HEAT EXCHANGER LEVER KIT, RIGHT SIDE",043-298-148A,10.95
344,EXHAUST FLANGE GASKET 1200CC-1600CC,111-251-261B,1.95
345,"GASKET, PREHEATER PIPE LEFT LARGE HOLE",113-251-263,1.25
346,EXHAUST PORT GASKET,EMPI 3391,3.99
347,EMPI 3215 INTAKE MANIFOLD BOOT CLAMPS SMALL VW BUG GHIA,EMPI 3215,2.50
348,EMPI 3167 CABLE SHORTENING KIT,EMPI 3167,7.95
349,GASKET EXHAUST FLANGE HEAD 1200CC-2332CC 3391-7,EMPI 3391-7,0.99
350,Roller Bearing Rear Wheel Outer Type 1 & 3,113-501-277A,25.99
351,Mofoco Vw Roller Bearing Rear Wheel Fits Type Ii Bus/van 1971 To 1992 211-501-283d,211-501-283D,29.95
352,Velocity Joint Fits All Type 1 & 3 With Double Joint Axle,113-501-331,79.99
353,REAR DRUM HUB FITS TYPE 3 FROM 1966 AND NEWER & TYPE 4 311-501-581,311-501-581,29.99
354,Velocity Joint Type 2 With Double Joint Axle,211-501-331B,59.95
355,"Axle Boot Kit Fits Type1, 2 & 3 SWING AXLE Hardware Included",111-598-021A,12.99
356,REAR AXLE SEAL KIT GASKET SET BEETLE 46-79 / GHIA 56-74 / BUS 50-67 / TYPE 3 62-74 / THING 73-74 311-598-051B,311-598-051B,5.99
357,"321-501-641 Type 1 Front Disc Brake Wheel Sealand Rear Axle Seal Fits Fox, Dasher, Rabbit, Scirocco, Audi 5000",321-501-641,2.50
358,VW ADJUSTABLE BALL JOINT DISC BRAKE FRONT AXLE BEAM COMPLETE FITS 1966 AND NEWER BUG GHIA,113-400-403DL,419.00
359,VW ADJUSTABLE BALL JOINT DRUM BRAKE FRONT AXLE BEAM COMPLETE FITS 1966 AND NEWER BUG GHIA,113-400-403DL,419.99
360,Vw Complete Adjustable King & Link Front Beam Beetle & Ghia 49-65 Reconditioned,113-400-025AL,449.00
361,VW NON-ADJUSTABLE BALL JOINT DISC BRAKE FRONT AXLE BEAM COMPLETE FITS 1966 AND NEWER BUG GHIA,113-400-403B,399.00
362,VW NON-ADJUSTABLE BALL JOINT DRUM BRAKE FRONT AXLE BEAM COMPLETE FITS 1966 AND NEWER BUG GHIA,113-400-403A,389.00
363,VW COMPLETE RECONDITIONED KING PIN & LINK PIN FRONT AXLE BEAM BEETLE & GHIA 49-65,111-400-401A,399.00
364,LEFT WHEEL BRG 32MM SPINDLE HEX NUT FOR 22MM SPINDLE - BUS 55-63 - SOLD EACH 2 REQUIRED 211-405-671,211-405-671,4.95
365,LOWER BALL JOINT FITS ALL TYPE 1 1966-1978 131-405-371G,131-405-371G,12.99
366,UPPER BALL JOINT FITS ALL TYPE 1 1965-1978 131-405-361F,131-405-361F,12.99
367,STEERING BOX ASSEMBLY FITS TYPE 1 & 3 THRU 1978,113-415-061C,109.99
368,"TIE ROD END, LEFT INNER, FITS TYPE 1 UP TO 1969 113-415-821",113-415-821,12.95
369,"131-415-812 TIE ROD END, OUTER, PASS SIDE FITS ALL TYPE 1 TO 1969",131-415-812,14.99
370,"TIE ROD END, RIGHT INNER STEERING DAMPER, FITS ALL TYPE 1 1966-1969 113-415-813",113-415-813,14.95
371,"BALL JOINT, FITS UPPER OR LOWER TYPE 2 FROM 1968 AND NEWER",211-405-371A,22.50
372,BALL JOINT FITS SUPER BEETLE 1974 AND NEWER,133-407-361,24.99
373,"BALL JOINT, LEFT OR RIGHT FITS ALL SUPER BEETLES THRU 1973",113-407-361E,29.95
374,RUBBER COUPLING STEERING FITS VW TYPE 1 & 3,111-415-417,7.95
375,"131-415-821A TIE ROD END, LEFT INNER, FITS ALL TYPE 1 1969-1978",131-415-821A,11.99
376,TORSION ARM LOCK DOWN SCREW/GRUB SCREW,111-411-151,3.95
377,TORSION ARM LOCK DOWN NUT/GRUB SCREW NUT,111-411-155,2.95
378,"RUBBER STEERING COUPLER, FITS TYPE 2 BUS 1968-1979",211-415-417,12.00
379,"TIE ROD END, LEFT OUTER FITS ALL TYPE 1 & 3 1970-1979",311-415-811C,12.99
380,"TIE ROD END, RIGHT OUTER, FITS ALL SUPER BEETLE 1971 AND UP",311-415-812C,12.99
381,"KING PIN, FULL SET FITS TYPE 1 UP TO 1965",111-498-021,24.99
382,MOUNTING KIT FOR STABILIZER BAR FITS TYPE 1 WITH KING PINS,111-498-101A,18.50
383,VW BALL JOINT DROPPED SPINDLE DISC BRAKE KIT COMPLETE FITS 1966 AND NEWER,MFC DISCBRAKES-DS,369.95
384,VW FRONT DISC BRAKE CONVERSION KIT COMPLETE FITS 1966 AND NEWER BUG,MFC DISCBRAKES-NEW,264.00
385,VW REAR DISC BRAKE CONVERSION KIT FITS SWINGAXLE & IRS BUG GHIA,MFC REARBRAKES,279.99
386,EMPI 98-6987-B TYPE 1 BEETLE FRONT DRUM BRAKE HARDWARE KIT 65-77,98-6987-B,12.99
387,SUPER BEETLE  FRONT DRUM BRAKE HARDWARE KIT 1971-1979,EMPI 98-6988-B,12.99
388,TYPE 1 BEETLE FRONT DRUM BRAKE HARDWARE KIT 58-64,EMPI 98-6986-B,12.99
389,TYPE 1 BEETLE REAR DRUM BRAKE SHOES 1958-1964  BS79,GIR_BS79,25.99
390,TYPE 1  FRONT DRUM BRAKE SHOES 1958-1964  bs78,GIR_BS78,25.99
391,TYPE 2 BUS FRONT DRUM BRAKE SHOES 1964-1970,GIR_BS114,29.99
392,TYPE 2 BUS REAR DRUM BRAKE SHOES 1964-1970,GIR_BS115,29.00
393,TYPE 1 BEETLE FRONT DRUM BRAKE SHOES 1965-1979,GIR_BS142,39.99
394,TYPE 1 BEETLE REAR DRUM BRAKE SHOES 1965-1967,GIR_BS143,25.99
395,TYPE 1 SUPER BEETLE ONLY FRONT DRUM BRAKE SHOES 1972-79,GIR_BS199,24.00
396,TYPE 3 & TYPE 4 REAR DRUM BRAKE SHOES 1966-1974,GIR_BS140,24.99
397,TYPE 1 BEETLE REAR DRUM BRAKE SHOES 1968-1979,GIR_BS153,25.99
398,TYPE 2 BUS REAR DRUM BRAKE SHOES 8/1971-73,GIR_BS215,24.99
399,TYPE 2 BUS REAR DRUM BRAKE SHOES 1973-79,GIR_BS231,39.99
400,361-611-067A  FRONT WHEEL CYLINDER SUPER BEETLE 71-79,361-611-067A,12.99
401,NEW MASTER CYLINDER RESERVOIR TYPE 2 UP TO 67,211-611-301C,11.99
402,BRAKE HOSE CLIP FITS ALL TYPE 1 BEETLES & GHIAS,113-611-715A,2.00
403,REAR TYPE 1 BRAKE HOSE FITS 68-79 IRS,113-611-775E,12.99
404,"FRONT BRAKE HOSE SUPER BEETLE 74-79, BUS 72-79",281-611-775B,19.99
405,REAR BRAKE HOSE FITS TYPE 1 & 3,211-611-775B,13.99
406,TYPE 1 BRAKE MASTER CYLINDER SUPER BEETLE ALL,113-611-015BH,49.99
407,BRAKE MASTER CYLINDER 17MM FITS ALL TYPE 1 1965-1966,113-611-023B,24.99
408,113-611-053B TYPE 1 REAR WHEEL CYLINDER 68 AND UP,113-611-053B,12.99
409,TYPE 1 REAR WHEEL CYLINDER 1965-1966,113-611-055,14.95
410,FRONT WHEEL CYLINDER 22MM FITS ALL TYPE 1 1958-1978,113-611-057B,16.99
411,REAR WHEEL CYLINDER 24MM TYPE 2 1971 AND UP,211-611-047D,14.99
412,ROLLER BEARING INNER FRONT WHEEL TYPE 1 & 3 1965-1968,311-405-625,8.00
413,ROLLER BEARING INNER FRONT TYPE 1  1969 AND NEWER,311-405-625A,9.95
414,TAPER ROLLER BRG. INNER 62MM FITS TYPE 1 & 2 TO 1966,111-405-627,10.95
415,TAPER ROLLER BRG. OUTER FITS ALL TYPE 1 TO 1966,111-405-647,10.95
416,TAPER ROLLER BEARING INNER FRONT WHEEL FITS TYPE 2 1964 AND NEWER 211-405-625,211-405-625,
417,REAR WHEEL BEARING INNER TYPE 1 AND 3,113-501-283,19.99
418,VW BUS 67 & EARLIER KOMBI TYPE 2  BRAKE MASTER CYLINDER 22.2mm 211-611-011J,211-611-011J,24.99
419,MASTER CYLINDER DUAL CIRCUIT FITS ALL TYPE 1 67-79 EXCEPT SUPER BEETLE,VAR-113-611-015BD,41.95
420,BRAKE MASTER CYLINDER 19MM FITS ALL TYPE 1 UP TO 1964,113-611-021C,19.99
421,MASTER CYLINDER 23.8MM FITS ALL TYPE 2 1968 AND NEWER WITH POWER BRAKES 211-611-021AA,211-611-021AA,69.95
422,MASTER CYLINDER 22.2MM FITS TYPE 2 1970-1971,211-611-021T,49.99
423,211-611-047C REAR WHEEL CYLINDER 22MM FITS ALL TYPE 2 THRU 1972,211-611-047C,17.99
424,REAR WHEEL CYLINDER 19.5MM FITS ALL TYPE 1 1965-1967,131-611-055,14.99
425,REAR WHEEL CYLINDER 22MM FITS TYPE 3 1965-1974,311-611-067C,14.95
426,FRONT WHEEL CYLINDER LEFT 25MM FITS ALL TYPE 2 1964-1971,211-611-069C,13.95
427,211-611-070C  FRONT WHEEL CYLINDER RIGHT 25MM FITS ALL TYPE 2 1964-1970,211-611-070C,13.95
428,BRAKE FLUID RESERVOIR FITS ALL TYPE 1 FROM 1967 AND NEWER 113-611-301L,113-611-301L,10.99
429,BRAKE FLUID RESERVOIR CAP FITS ALL TYPE 1 FROM 1967,111-611-349,3.49
430,"BRAKE BLEEDER VALVE SCREW FITS TYPE 1, 2, 3 & 4 FROM 1958 AND NEWER 211-611-477A",211-611-477A,3.00
431,FRONT BRAKE HOSE 440MM FITS TYPE 1 1965-1967 & TYPE 2 1956-1968,211-611-701,12.99
432,FRONT BRAKE HOSE 480MM FITS BEETLE 50-64 / GHIA 56-64 / BUS 50-55,113-611-701,12.95
433,FRONT BRAKE HOSE TYPE 1 STD BEETLE 67-78,113-611-701D,12.99
434,FRONT BRAKE HOSE 355MM FITS TYPE 3 AND GHIA 1967 AND NEWER,311-611-701B,14.95
435,VW 1600CC AIR COOLED ENGINE KIT TYPE 1 BUG BEETLE BUS 85.5 MM PISTON,MFC BEK1600,499.00
436,REGROUND TYPE1 1600CC GERMAN CRANKSHAFT,MFC-CS311F,139.99
437,111/20/STD OVERSIZE MAIN BEARINGS TYPE 1-2-3 1200CC -2332CC,LBB-111/20/STD,45.95
438,111/40/STD TYPE 1-2-3 1200CC -2332CC OVERSIZE MAIN BEARINGS,LBB-111/40/STD,44.99
439,112/20/STD OVERSIZE MAIN BEARINGS TYPE 1-2-3 1200CC -2332CC,LBB-112/20/STD,44.99
440,111/20/10 OVERSIZE MAIN BEARINGS TYPE 1-2-3 1200CC -2332CC,LBB-111/20/10,44.99
441,111/20/20 OVERSIZE MAIN BEARINGS TYPE 1-2-3 1200CC -2332CC,LBB-111/20/20,44.99
442,111/20/30 OVERSIZE MAIN BEARINGS TYPE 1-2-3 1200CC -2332CC,LBB-111/20/30,44.99
443,111/40/10 TYPE 1-2-3 1200CC -2332CC OVERSIZE MAIN BEARINGS,LBB-111/40/10,44.99
444,111/40/20 TYPE 1-2-3 1200CC -2332CC OVERSIZE MAIN BEARINGS,LBB-111/40/20,45.95
445,111/40/30 TYPE 1-2-3 1200CC -2332CC OVERSIZE MAIN BEARINGS,LBB-111/40/30,44.99
446,PISTON AND BARREL SET (85.5MM) 1600cc 311-198-069,311-198-069,159.99
447,PISTON AND BARREL SET (92MM) BIG BORE KIT 311-198-092,311-198-092,249.00
448,PISTON AND BARREL SET (94MM) BIG BORE KIT 311-198-094,311-198-094,249.00
449,PISTON AND BARREL SET (90.5MM) BIG BORE KIT,311-198-905,249.95
450,Mofoco Type 1 Hydraulic Cam and Lifter Kit,MFC-HYDKIT,299.00
451,GENERATOR STAND GASKET 1200-1600CC 113-101-219,113-101-219,0.40
452,OIL FILLER DEFLECTOR PLATE,113-101-221B,1.95
453,CYLINDER BASE GASKET 1300 - 1600 CC SOLD EACH,311-101-341,1.00
454,BUG VALVE COVER GASKET - TYPE 1 - 113-101-481F,113-101-481F,0.99
455,36HP REAR MAIN SEAL 111-105-245,111-105-245,9.95
456,Crankshaft Pulley Bolt Washer Type 1 All 111-105-259,111-105-259,1.99
457,METAL FLYWHEEL GASKET 113-105-279A,113-105-279A,0.99
458,Stock Flat Cam With 3 Rivet Gear 40hp Up To 1971,113-109-021D,84.95
459,STOCK CONNECTING RODS 311-105-401B BRAND NEW!,311-105-401B,105.99
460,TYPE 1 FLYWHEEL 12 VOLT 200MM  311-105-271CH,311-105-271CH,69.99
461,OIL STRAINER COVER PLATE WITH DRAIN HOLE - 1200CC-1600CC - THROUGH 1979,113-115-181A,9.99
462,OIL DRAIN PLUG 25 HP & 36 HP ENGINES 111-115-193,111-115-193,2.50
463,"VALVE COVER GASKET SET - VW BUS - 1700, 1800, 2000CC  021-101-481",021-101-481,5.99
464,CRANK SEAL PULLEY END FOR VW BUS 1700 1800 2000,021-105-247A,8.95
465,GLAND NUT TYPE 1 EXCEPT AUTOMATIC 111-105-305E,111-105-305E,24.99
466,FLYWHEEL SEAL / REAR MAIN SEAL 1700-2000CC -  BUS 72-79 / VANAGON 80-83 / VANAGON 84-92 WATERCOOLED,029-105-245B,10.45
467,TYPE 1 SILICON REAR MAIN SEAL 113-105-245S,113-105-245S,5.99
468,NEEDLE BEARING GLAND NUT 111-105-313A,111-105-313A,10.00
469,Standard Size Connecting R	od Bearing Type 2 Bus with 2000cc engine 039-105-701,039-105-701,39.95
470,TYPE 1 PUSH ROD,311-109-301B,3.95
471,Type 2/4 1700/1800 Reground Solid Lifter 021-109-309X,021-109-309X,
472,Hydraulic Lifter Bus 1800/2000 022-109-309,022-109-309,19.99
473,PUSH ROD TUBE BUS 1700/1800/2000 021-109-335C,021-109-335C,9.99
474,40HP PUSH ROD TUBE 113-109-335,113-109-335,5.95
475,SPRING TYPE PUSH ROD TUBE PLASTIC 311-109-338A,311-109-338A,2.50
476,VW TYPE 1 BUG ENGINE ENGLE W-90 CAMSHAFT CAM GEAR KIT,W-90G,129.99
477,PUSH ROD TUBE SEAL BUS 1700/1800/2000- SMALL 021-109-345A,021-109-345A,0.90
478,PUSH ROD TUBE SEAL BUS 1700/1800/2000- LARGE 021-109-349A,021-109-349A,0.90
479,TYPE 1 OIL PUMP LARGE PASSAGE - FLAT CAM 111-115-107AK,111-115-107AK,27.99
480,TYPE 1 OIL PUMP LARGE PASSAGE - DISH CAM 111-115-107BK,111-115-107BK,29.99
481,TYPE 1 OIL PUMP SMALL PASSAGE 8MM STUDS 311-115-107AK,311-115-107AK,39.95
482,ENGINE GASKET SET 40HP 111-198-005,111-198-005,27.95
483,ENGINE CASE UNIVERSAL DUAL RELIEF 043-101-025D,043-101-025D,899.00
484,FORMULA V 180MM LIGHTENED FLYWHEEL FW180FV,MFC-FW180FV,179.99
485,VW BUG GHIA IRS TRANSMISSION CV AXLE JOINT BOOT 113-501-149,113-501-149,9.99
486,12LB LIGHTENED FLYWHEEL 8 DOWEL MANUFACTURED BY MOFOCO MFC-60-012,MFC-60-012,139.99
487,MOFOCO 180MM 6 VOLT STOCK FLYWHEEL 40HP 1965 & EARLIER,MFC-FW180,144.99
488,MOFOCO 200MM 6VOLT STOCK RESURFACED GERMAN FLYWHEEL,MFC-FW200-6volt,139.99
489,SEV11672 Stainless Steel Intake Valves 42 mm Sold each,113-109-042,14.95
490,Camshaft Plug (rubber) 040-101-157,040-101-157,5.95
491,Camshaft End Plug (metal) 113-101-157C,113-101-157C,4.95
492,SEALING WASHER FOR CRANKCASE STUD 1300-1600CC,113-101-125,0.60
493,12MM WASHER FOR ENGINE CASE 113-101-129,113-101-129,2.70
494,TIMING GEAR FOR VW 36HP 111-105-209,111-105-209,19.99
495,VW BUG TYPE 1 ENGINE CRANK CRANKSHAFT TIMING GEAR ALL 1200cc-1600cc 113-105-209 GERMAN GOOD USED,113-105-209,19.95
496,EMPI 21-2515 Straight Cut Cam/Crank Gear Set,21-2515,129.99
497,Press in ball joint,,40.00
498,Throttle Arm Adjusting Screw 34pict 3,,4.99
499,WOODRUFF KEY ALL 1200CC-1600CC 113-105-213,113-105-213,2.75
500,Crankshaft Gear Spacer 1961 & Up,113-105-219,3.00
501,"Retaining Clip, 1200-1600cc Crankshaft All Type 1 Except 36hp  111-105-227",111-105-227,1.75
502,DISTRIBUTOR DRIVE SPACER ALL TYPE 1 111-105-235A,111-105-235A,0.99
503,Oil Slinger - OE GERMAN 1200-2332cc  113-105-241A,113-105-241A,3.99
504,"DISTRIBUTOR DRIVE PINION, ALL 1200CC-1600CC AIR COOLED ENGINES 113-105-231B",113-105-231B,24.99
505,"Crankshaft Pulley Bolt, All Type 1 111-105-263a",111-105-263A,2.49
506,Crankshaft Dowel Pin 36hp 111-105-277,111-105-277,0.95
507,CRANKSHAFT DOWEL PIN FITS ALL 1961-1979 113-105-277,113-105-277,2.95
508,FLYWHEEL SHIM .32MM 1965-1979 1300CC-1600CC 113-105-285A,113-105-285A,1.99
509,"SEALING ""O"" RING FOR CRANKSHAFT/FLYWHEEL 1965-1979 311-105-295A",311-105-295A,2.95
510,GLAND NUT LOCK WASHER TYPE 1 ALL EXCEPT AUTOMATIC 111-105-297,111-105-297,3.95
511,CONNECTING ROD BUSHING TYPE 2 & 4 1700CC-2000CC 021-105-431A,021-105-431A,5.95
512,CONNECTING ROD BUSHING ALL 1966-1979 311-105-431A,311-105-431A,4.95
513,Standard Rod Bearing 1961-1979 113-105-701,113-105-701,15.95
514,"Connecting Rod Bearings .010"" .25mm Bus 1700cc-1800cc 021-105-707A",021-105-707A,29.95
515,"Connecting Rod Bearings .020"" .5mm 1700cc-1800cc 021-105-713A",021-105-713A,29.95
516,"Connecting Rod Bearings .030"" .75mm 1700cc-1800cc 021-105-719a",021-105-719A,29.95
517,"Connecting Rod Bearing .010"" .25mm Bus 2000cc 039-105-707",039-105-707,39.95
518,"Connecting Rod Bearing .030"" .75mm Bus 2000cc 039-105-719A",039-105-719A,39.95
519,"Connecting Rod Bearing .040"" 1.0mm 700cc-1800cc 021-105-725A",021-105-725A,29.95
520,.25mm/.010in. Rod Bearing 1200cc-1600cc 1961-1979 113-105-707,113-105-707,15.95
521,.50mm/.020in. Rod Bearing 1200cc-1600cc 1960-1979 113-105-713,113-105-713,15.95
522,"Connecting Rod Bearing .040"" 1.0mm Bus 2000cc 039-105-725A",039-105-725A,39.95
523,.75mm/.030in. Rod Bearing 1200cc-1600cc 1960-1979 113-105-719,113-105-719,15.95
524,1.0mm/.040in. Rod Bearing 1200cc-1600cc 1960-1979 113-105-725,113-105-725,14.95
525,TYPE 1 PUSH ROD ALL 40HP THRU 1965,113-109-301D,3.99
526,PUSH ROD TUBE FITS ALL 1600CC STYLE MOTORS 311-109-335,311-109-335,2.00
527,COOLING FAN TYPE 1  1971-79,113-119-031B,29.95
528,COOLING FAN TYPE 1 & 2 THROUGH 1970,131-119-031,25.95
529,VW OIL STRAINER SCREEN - 1500CC-1600CC,111-115-175B,7.95
530,OIL PUMP TO COVER GASKET 111-115-131B,111-115-131B,0.99
531,OIL PUMP TO ENGINE GASKET 111-115-111B,111-115-111B,0.99
532,OIL PUMP TO COVER GASKET 111-115-131A,111-115-131A,0.25
533,OIL DRAIN PLUG 1200CC-1600CC THRU 1979,113-115-193,3.95
534,OIL STRAINER BUS 1700CC-2000CC,021-115-175,9.95
535,DEFLECTOR PLATE FOR 10mm CYLINDER HEADS 1500CC-1600CC 311-119-317A,311-119-317A,3.00
536,PRESSURE RELIEF SCREW (ALLEN HEAD) 1961 AND NEWER 040-115-431,040-115-431,3.50
537,DOGHOUSE OIL COOLER TYPE 1 & 2,113-117-021,79.95
538,OIL FILLER CAP TYPE 1    111-115-485,111-115-485,3.95
539,OIL FILLER CAP GASKET TYPE 1,111-115-487,2.95
540,Camshaft Bearing Standard 1300cc-2332cc,111-198-541,19.95
541,ENGINE MOUNT TYPE 2 1967-1971 211-199-231A,211-199-231A,9.95
542,BONDED RUBBER MOUNT TYPE 2 1971 AND ON 211-199-231C,211-199-231C,9.95
543,REAR OUTER ENGINE MOUNT FOR VANAGON 80-92 EXCEPT DIESEL 070-199-231A,070-199-231A,13.95
544,ENGINE MOUNT TYPE 2 & 4 021-199-231C,021-199-231C,11.99
545,MAIN BEARING TYPE 1 1200CC-2332CC  STD,111-198-461,44.99
546,EMPI 98-1003 STARTER BOLT,EMPI 98-1003,4.95
547,112/20/20 TYPE 1-2-3 1200CC -2332CC OVERSIZE MAIN BEARINGS,LBB-112/20/20,44.99
548,112/20/30 TYPE 1-2-3 1200CC -2332CC OVERSIZE MAIN BEARINGS,LBB-112/20/30,44.99
549,112/40/STD TYPE 1-2-3 1200CC -2332CC OVERSIZE MAIN BEARINGS,LBB-112/40/STD,44.99
550,112/40/10 TYPE 1-2-3 1200CC -2332CC OVERSIZE MAIN BEARINGS,LBB-112/40/10,44.99
551,112/40/30 TYPE 1-2-3 1200CC -2332CC OVERSIZE MAIN BEARINGS,LBB-112/40/30,44.95
552,212/20/STD TYPE 1-2-3 1200CC -2332CC OVERSIZE MAIN BEARINGS,LBB-212/20/STD,49.99
553,212/20/10 TYPE 1-2-3 1200CC -2332CC OVERSIZE MAIN BEARINGS,LBB-212/20/10,55.95
554,212/20/20 TYPE 1-2-3 1200CC -2332CC OVERSIZE MAIN BEARINGS,LBB-212/20/20,49.99
555,212/20/30 TYPE 1-2-3 1200CC -2332CC OVERSIZE MAIN BEARINGS,LBB-212/20/30,49.99
556,212/40/STD TYPE 1-2-3 1200CC -2332CC OVERSIZE MAIN BEARINGS,LBB-212/40/STD,49.99
